,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_018658.1_2328754_2329075_pos,NC_018658.1,O3K_RS11310,WP_000412169.1,chbB,2328754,2329075,pos,,"PTS N,N'-diacetylchitobiose transporter subunit IIB",,COORDINATES: similar to AA sequence:RefSeq:NP_310471.1,,O3K_11275
CDS_NC_018658.1_2329159_2330518_pos,NC_018658.1,O3K_RS11315,WP_000073041.1,chbC,2329159,2330518,pos,,"PTS N,N'-diacetylchitobiose transporter subunit IIC",,COORDINATES: similar to AA sequence:RefSeq:NP_416251.1,,O3K_11280
CDS_NC_018658.1_2330568_2330919_pos,NC_018658.1,O3K_RS11320,WP_000968911.1,chbA,2330568,2330919,pos,,"PTS N,N'-diacetylchitobiose transporter subunit IIA",,COORDINATES: similar to AA sequence:RefSeq:NP_310469.1,,O3K_11285
CDS_NC_018658.1_2330926_2331769_pos,NC_018658.1,O3K_RS11325,WP_000983653.1,chbR,2330926,2331769,pos,,transcriptional regulator ChbR,,COORDINATES: similar to AA sequence:RefSeq:NP_416249.1,,O3K_11290
CDS_NC_018658.1_2331873_2333226_pos,NC_018658.1,O3K_RS11330,WP_000078722.1,celF,2331873,2333226,pos,,6-phospho-beta-glucosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_310467.1,3.2.1.86,O3K_11295
CDS_NC_018658.1_2333238_2333997_pos,NC_018658.1,O3K_RS11335,WP_000440450.1,chbG,2333238,2333997,pos,,chitin disaccharide deacetylase,,COORDINATES: similar to AA sequence:RefSeq:NP_707379.1,3.5.1.105,O3K_11300
CDS_NC_018658.1_2334043_2336305_neg,NC_018658.1,O3K_RS11340,WP_000077825.1,katE,2334043,2336305,neg,,catalase HPII,,COORDINATES: similar to AA sequence:RefSeq:YP_025308.1,,O3K_11305
CDS_NC_018658.1_2336487_2336751_pos,NC_018658.1,O3K_RS11345,WP_001241561.1,cedA,2336487,2336751,pos,,cell division activator CedA,,COORDINATES: similar to AA sequence:RefSeq:NP_310464.1,,O3K_11310
CDS_NC_018658.1_2337039_2337396_pos,NC_018658.1,O3K_RS11350,WP_000493141.1,,2337039,2337396,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001434137.1,,
CDS_NC_018658.1_2337799_2338780_neg,NC_018658.1,O3K_RS11355,WP_000019456.1,,2337799,2338780,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_11325
CDS_NC_018658.1_2338847_2339042_pos,NC_018658.1,O3K_RS11360,,,2338847,2339042,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416244.2,,O3K_11330
CDS_NC_018658.1_2339045_2340437_neg,NC_018658.1,O3K_RS11365,WP_001010722.1,tcyP,2339045,2340437,neg,,cystine/sulfocysteine:cation symporter,,COORDINATES: similar to AA sequence:RefSeq:WP_005120792.1,,O3K_11335
CDS_NC_018658.1_2340569_2341160_neg,NC_018658.1,O3K_RS11370,WP_001295408.1,,2340569,2341160,neg,,metal-dependent hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_310461.2,,O3K_11340
CDS_NC_018658.1_2341322_2341991_neg,NC_018658.1,O3K_RS11375,WP_000106834.1,hxpB,2341322,2341991,neg,,hexitol phosphatase HxpB,,COORDINATES: similar to AA sequence:RefSeq:NP_310460.1,,O3K_11345
CDS_NC_018658.1_2342137_2342674_pos,NC_018658.1,O3K_RS11380,WP_000222172.1,,2342137,2342674,pos,,YniB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416240.1,,O3K_11350
CDS_NC_018658.1_2342714_2343575_neg,NC_018658.1,O3K_RS11385,WP_000267645.1,,2342714,2343575,neg,,fructosamine kinase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310458.1,,O3K_11355
CDS_NC_018658.1_2343680_2343971_neg,NC_018658.1,O3K_RS11390,WP_000146159.1,ghoS,2343680,2343971,neg,,type V toxin-antitoxin system endoribonuclease antitoxin GhoS,,COORDINATES: similar to AA sequence:RefSeq:NP_310457.1,,O3K_11360
CDS_NC_018658.1_2344071_2345001_neg,NC_018658.1,O3K_RS11395,WP_000251735.1,pfkB,2344071,2345001,neg,,6-phosphofructokinase II,,COORDINATES: similar to AA sequence:RefSeq:NP_707391.2,,O3K_11365
CDS_NC_018658.1_2345287_2346046_pos,NC_018658.1,O3K_RS11400,WP_000771396.1,,2345287,2346046,pos,,YdiY family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310455.1,,O3K_11370
CDS_NC_018658.1_2346098_2346206_neg,NC_018658.1,O3K_RS11405,WP_001142445.1,,2346098,2346206,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588455.2,,O3K_11375
CDS_NC_018658.1_2346381_2348280_neg,NC_018658.1,O3K_RS11410,,espL1,2346381,2348280,neg,True,type III secretion system effector EspL1,,COORDINATES: similar to AA sequence:RefSeq:NP_310454.1,,
CDS_NC_018658.1_2348803_2350732_pos,NC_018658.1,O3K_RS11415,WP_001144190.1,thrS,2348803,2350732,pos,,threonine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_006894721.1,6.1.1.3,O3K_11390
CDS_NC_018658.1_2350735_2351278_pos,NC_018658.1,O3K_RS11420,WP_001700733.1,infC,2350735,2351278,pos,,translation initiation factor IF-3,,COORDINATES: similar to AA sequence:RefSeq:NP_310452.1,,O3K_11395
CDS_NC_018658.1_2351374_2351572_pos,NC_018658.1,O3K_RS11425,WP_001124225.1,rpmI,2351374,2351572,pos,,50S ribosomal protein L35,,COORDINATES: similar to AA sequence:RefSeq:WP_006708231.1,,O3K_11400
CDS_NC_018658.1_2351624_2351981_pos,NC_018658.1,O3K_RS11430,WP_000124850.1,rplT,2351624,2351981,pos,,50S ribosomal protein L20,,COORDINATES: similar to AA sequence:RefSeq:NP_310450.1,,O3K_11405
CDS_NC_018658.1_2352103_2352148_pos,NC_018658.1,O3K_RS11435,WP_001386830.1,pheM,2352103,2352148,pos,,pheST operon leader peptide PheM,,COORDINATES: similar to AA sequence:RefSeq:NP_310449.1,,
CDS_NC_018658.1_2352430_2353414_pos,NC_018658.1,O3K_RS11440,WP_000018588.1,pheS,2352430,2353414,pos,,phenylalanine--tRNA ligase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_004851795.1,6.1.1.20,O3K_11410
CDS_NC_018658.1_2353428_2355816_pos,NC_018658.1,O3K_RS11445,WP_000672359.1,pheT,2353428,2355816,pos,,phenylalanine--tRNA ligase subunit beta,,COORDINATES: similar to AA sequence:RefSeq:NP_416228.1,6.1.1.20,O3K_11415
CDS_NC_018658.1_2355820_2356120_pos,NC_018658.1,O3K_RS11450,WP_001229265.1,ihfA,2355820,2356120,pos,,integration host factor subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_310446.1,,O3K_11420
CDS_NC_018658.1_2356421_2356562_neg,NC_018658.1,O3K_RS11455,WP_000078916.1,,2356421,2356562,neg,,Hok/Gef family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000078918.1,,O3K_11425
CDS_NC_018658.1_2356752_2357013_neg,NC_018658.1,O3K_RS11460,WP_000488099.1,,2356752,2357013,neg,,ogr/Delta-like zinc finger family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001512982.1,,O3K_11430
CDS_NC_018658.1_2357206_2358187_neg,NC_018658.1,O3K_RS11465,WP_000019440.1,,2357206,2358187,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_11435
CDS_NC_018658.1_2358531_2359614_pos,NC_018658.1,O3K_RS11470,WP_000965749.1,,2358531,2359614,pos,,DUF3800 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000965749.1,,O3K_11440
CDS_NC_018658.1_2359705_2360815_neg,NC_018658.1,O3K_RS11475,WP_000132828.1,,2359705,2360815,neg,,phage late control D family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001545566.1,,O3K_11445
CDS_NC_018658.1_2360972_2362157_pos,NC_018658.1,O3K_RS11480,WP_000005414.1,,2360972,2362157,pos,,phage tail sheath family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001720238.1,,O3K_11450
CDS_NC_018658.1_2362156_2362669_pos,NC_018658.1,O3K_RS11485,WP_000290443.1,,2362156,2362669,pos,,phage major tail tube protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310671.1,,O3K_11455
CDS_NC_018658.1_2362723_2363089_pos,NC_018658.1,O3K_RS11490,WP_000665305.1,,2362723,2363089,pos,,tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310670.1,,O3K_11460
CDS_NC_018658.1_2363097_2363253_pos,NC_018658.1,O3K_RS11495,WP_000333498.1,,2363097,2363253,pos,,GpE family phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000333494.1,,O3K_11465
CDS_NC_018658.1_2363239_2366047_pos,NC_018658.1,O3K_RS11500,WP_001390260.1,,2363239,2366047,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000853438.1,,O3K_11470
CDS_NC_018658.1_2366059_2366548_pos,NC_018658.1,O3K_RS11505,WP_000979946.1,,2366059,2366548,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310666.3,,O3K_11475
CDS_NC_018658.1_2366704_2367277_pos,NC_018658.1,O3K_RS11510,WP_000954195.1,,2366704,2367277,pos,,serine acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_310665.2,,O3K_11480
CDS_NC_018658.1_2367320_2367899_neg,NC_018658.1,O3K_RS11515,WP_000144016.1,,2367320,2367899,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309678.1,,O3K_11485
CDS_NC_018658.1_2367898_2370031_neg,NC_018658.1,O3K_RS11520,WP_000108557.1,,2367898,2370031,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000108560.1,,O3K_11490
CDS_NC_018658.1_2370033_2370564_neg,NC_018658.1,O3K_RS11525,WP_000071739.1,,2370033,2370564,neg,,phage tail protein I,,COORDINATES: similar to AA sequence:RefSeq:WP_000071700.1,,O3K_11495
CDS_NC_018658.1_2370556_2371453_neg,NC_018658.1,O3K_RS11530,WP_001111965.1,,2370556,2371453,neg,,baseplate J/gp47 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001297572.1,,O3K_11500
CDS_NC_018658.1_2371456_2371786_neg,NC_018658.1,O3K_RS11535,WP_001067548.1,,2371456,2371786,neg,,GPW/gp25 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001705832.1,,O3K_11505
CDS_NC_018658.1_2371803_2372370_neg,NC_018658.1,O3K_RS11540,WP_001342219.1,,2371803,2372370,neg,,phage baseplate assembly protein V,,COORDINATES: similar to AA sequence:RefSeq:WP_001295912.1,,O3K_11510
CDS_NC_018658.1_2372381_2373017_neg,NC_018658.1,O3K_RS11545,WP_000356370.1,,2372381,2373017,neg,,phage virion morphogenesis protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000356302.1,,O3K_11515
CDS_NC_018658.1_2373009_2373477_neg,NC_018658.1,O3K_RS11550,WP_000921128.1,,2373009,2373477,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000920596.1,,O3K_11520
CDS_NC_018658.1_2373500_2375381_neg,NC_018658.1,O3K_RS11555,WP_000202135.1,,2373500,2375381,neg,,DUF1737 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309115.1,,O3K_11525
CDS_NC_018658.1_2375519_2375927_neg,NC_018658.1,O3K_RS11560,WP_000780558.1,,2375519,2375927,neg,,DUF2570 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000780564.1,,O3K_11530
CDS_NC_018658.1_2375923_2376316_neg,NC_018658.1,O3K_RS11565,WP_000072317.1,,2375923,2376316,neg,,M15 family metallopeptidase,,COORDINATES: similar to AA sequence:RefSeq:WP_000072320.1,,O3K_11535
CDS_NC_018658.1_2376312_2376636_neg,NC_018658.1,O3K_RS11570,WP_000104350.1,,2376312,2376636,neg,,phage holin family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000104349.1,,O3K_11540
CDS_NC_018658.1_2376638_2376839_neg,NC_018658.1,O3K_RS11575,WP_000864897.1,,2376638,2376839,neg,,tail protein X,,COORDINATES: similar to AA sequence:RefSeq:WP_000864894.1,,O3K_11545
CDS_NC_018658.1_2376838_2377333_neg,NC_018658.1,O3K_RS11580,WP_000063103.1,,2376838,2377333,neg,,head completion/stabilization protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000063104.1,,O3K_11550
CDS_NC_018658.1_2377434_2378235_neg,NC_018658.1,O3K_RS11585,WP_000632318.1,,2377434,2378235,neg,,terminase,,COORDINATES: similar to AA sequence:RefSeq:WP_000632360.1,,O3K_11555
CDS_NC_018658.1_2378280_2379333_neg,NC_018658.1,O3K_RS11590,WP_001055094.1,,2378280,2379333,neg,,"phage major capsid protein, P2 family",,COORDINATES: similar to AA sequence:RefSeq:WP_020218748.1,,O3K_11560
CDS_NC_018658.1_2379356_2380193_neg,NC_018658.1,O3K_RS11595,WP_001262665.1,,2379356,2380193,neg,,GPO family capsid scaffolding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001262634.1,,O3K_11565
CDS_NC_018658.1_2380347_2382099_pos,NC_018658.1,O3K_RS11600,WP_000613796.1,,2380347,2382099,pos,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001737206.1,,O3K_11570
CDS_NC_018658.1_2382098_2383145_pos,NC_018658.1,O3K_RS11605,WP_000087812.1,,2382098,2383145,pos,,phage portal protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001706445.1,,O3K_11575
CDS_NC_018658.1_2383656_2383920_neg,NC_018658.1,O3K_RS11610,WP_000224219.1,,2383656,2383920,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309977.1,,O3K_11580
CDS_NC_018658.1_2383921_2384353_neg,NC_018658.1,O3K_RS11615,WP_000201251.1,,2383921,2384353,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000201254.1,,O3K_11585
CDS_NC_018658.1_2384372_2384687_neg,NC_018658.1,O3K_RS11620,WP_000211292.1,,2384372,2384687,neg,,plasmid partitioning/stability family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000211286.1,,O3K_11590
CDS_NC_018658.1_2384691_2385651_neg,NC_018658.1,O3K_RS11625,WP_000686540.1,,2384691,2385651,neg,,plasmid segregation protein ParM,,COORDINATES: similar to AA sequence:RefSeq:NP_310661.1,,O3K_11595
CDS_NC_018658.1_2385727_2388568_neg,NC_018658.1,O3K_RS11630,WP_001272076.1,,2385727,2388568,neg,,replication endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_310660.2,,O3K_11600
CDS_NC_018658.1_2388564_2388954_neg,NC_018658.1,O3K_RS11635,WP_000564228.1,,2388564,2388954,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001534315.1,,O3K_11605
CDS_NC_018658.1_2388950_2389568_neg,NC_018658.1,O3K_RS11640,WP_157847544.1,,2388950,2389568,neg,,ash family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001372767.1,,
CDS_NC_018658.1_2389579_2389879_neg,NC_018658.1,O3K_RS11645,WP_000104300.1,,2389579,2389879,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310656.1,,O3K_11615
CDS_NC_018658.1_2389875_2390121_neg,NC_018658.1,O3K_RS11650,WP_000153687.1,,2389875,2390121,neg,,winged helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310655.1,,O3K_11620
CDS_NC_018658.1_2390117_2390321_neg,NC_018658.1,O3K_RS11655,WP_000985715.1,,2390117,2390321,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310654.1,,O3K_11625
CDS_NC_018658.1_2390310_2390631_neg,NC_018658.1,O3K_RS11660,WP_001038613.1,,2390310,2390631,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001038613.1,,O3K_11630
CDS_NC_018658.1_2390719_2390833_neg,NC_018658.1,O3K_RS11665,WP_000021658.1,,2390719,2390833,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502639.1,,O3K_11635
CDS_NC_018658.1_2390829_2391072_neg,NC_018658.1,O3K_RS11670,WP_000514277.1,,2390829,2391072,neg,,DUF4754 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310652.1,,O3K_11640
CDS_NC_018658.1_2391083_2391371_neg,NC_018658.1,O3K_RS11675,WP_000159452.1,,2391083,2391371,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310651.1,,O3K_11645
CDS_NC_018658.1_2391381_2391720_neg,NC_018658.1,O3K_RS11680,WP_000917807.1,,2391381,2391720,neg,,DUF4761 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001698482.1,,O3K_11650
CDS_NC_018658.1_2391734_2392013_neg,NC_018658.1,O3K_RS11685,WP_000163908.1,,2391734,2392013,neg,,DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001686473.1,,O3K_11655
CDS_NC_018658.1_2392104_2392416_pos,NC_018658.1,O3K_RS11690,WP_000094527.1,,2392104,2392416,pos,,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_000094531.1,,O3K_11660
CDS_NC_018658.1_2392504_2393440_pos,NC_018658.1,O3K_RS11695,WP_001247218.1,,2392504,2393440,pos,,tyrosine-type recombinase/integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_001247208.1,,O3K_11665
CDS_NC_018658.1_2393450_2393846_pos,NC_018658.1,O3K_RS11700,WP_000416308.1,,2393450,2393846,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000416306.1,,O3K_11670
CDS_NC_018658.1_2394035_2395016_pos,NC_018658.1,O3K_RS11705,WP_000956518.1,btuC,2394035,2395016,pos,,vitamin B12 ABC transporter permease BtuC,,COORDINATES: similar to AA sequence:RefSeq:NP_416226.1,,O3K_11675
CDS_NC_018658.1_2395078_2395630_pos,NC_018658.1,O3K_RS11710,WP_001154183.1,btuE,2395078,2395630,pos,,bifunctional thioredoxin/glutathione peroxidase,,COORDINATES: similar to AA sequence:RefSeq:NP_707404.1,1.11.1.9,O3K_11680
CDS_NC_018658.1_2395629_2396379_pos,NC_018658.1,O3K_RS11715,WP_000029466.1,btuD,2395629,2396379,pos,,vitamin B12 ABC transporter ATP-binding protein BtuD,,COORDINATES: similar to AA sequence:RefSeq:NP_707405.1,7.6.2.8,O3K_11685
CDS_NC_018658.1_2396456_2396921_pos,NC_018658.1,O3K_RS11720,WP_001209795.1,,2396456,2396921,pos,,endopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_416223.1,,O3K_11690
CDS_NC_018658.1_2397167_2397881_pos,NC_018658.1,O3K_RS11725,WP_001326034.1,ydiV,2397167,2397881,pos,,anti-FlhDC factor,,COORDINATES: similar to AA sequence:RefSeq:NP_310441.1,,O3K_11695
CDS_NC_018658.1_2397943_2399380_pos,NC_018658.1,O3K_RS11730,WP_000175592.1,,2397943,2399380,pos,,YdiU family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310440.1,,O3K_11700
CDS_NC_018658.1_2399383_2399575_neg,NC_018658.1,O3K_RS11735,WP_001270810.1,hemP,2399383,2399575,neg,,hemin uptake protein HemP,,COORDINATES: similar to AA sequence:RefSeq:NP_310439.1,,O3K_11705
CDS_NC_018658.1_2399706_2400753_neg,NC_018658.1,O3K_RS11740,WP_001082240.1,aroH,2399706,2400753,neg,,3-deoxy-7-phosphoheptulonate synthase AroH,,COORDINATES: similar to AA sequence:RefSeq:NP_310438.1,2.5.1.54,O3K_11710
CDS_NC_018658.1_2400909_2401743_neg,NC_018658.1,O3K_RS11745,WP_000368046.1,ppsR,2400909,2401743,neg,,posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR,,COORDINATES: similar to AA sequence:RefSeq:NP_310437.1,2.7.11.33,O3K_11715
CDS_NC_018658.1_2402075_2404454_pos,NC_018658.1,O3K_RS11750,WP_000069375.1,ppsA,2402075,2404454,pos,,phosphoenolpyruvate synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_416217.1,2.7.9.2,O3K_11720
CDS_NC_018658.1_2404510_2406157_neg,NC_018658.1,O3K_RS11755,WP_000869246.1,fadK,2404510,2406157,neg,,medium-chain fatty-acid--CoA ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_310435.2,,O3K_11725
CDS_NC_018658.1_2406213_2406507_neg,NC_018658.1,O3K_RS11760,WP_000081071.1,,2406213,2406507,neg,,ferredoxin family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310434.1,,O3K_11730
CDS_NC_018658.1_2406503_2407793_neg,NC_018658.1,O3K_RS11765,WP_001287813.1,,2406503,2407793,neg,,FAD-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_416214.1,,O3K_11735
CDS_NC_018658.1_2407848_2408787_neg,NC_018658.1,O3K_RS11770,WP_000080700.1,,2407848,2408787,neg,,electron transfer flavoprotein subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_310432.1,,O3K_11740
CDS_NC_018658.1_2408806_2409571_neg,NC_018658.1,O3K_RS11775,WP_000692148.1,,2408806,2409571,neg,,electron transfer flavoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_416212.1,,O3K_11745
CDS_NC_018658.1_2409886_2410798_pos,NC_018658.1,O3K_RS11780,WP_000284813.1,,2409886,2410798,pos,,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_416211.1,,O3K_11755
CDS_NC_018658.1_2410840_2411992_neg,NC_018658.1,O3K_RS11785,WP_000347850.1,,2410840,2411992,neg,,acyl-CoA dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_310429.2,1.3.8.-,O3K_11760
CDS_NC_018658.1_2412005_2413601_neg,NC_018658.1,O3K_RS11790,WP_000805691.1,,2412005,2413601,neg,,acyl CoA:acetate/3-ketoacid CoA transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_310428.1,,O3K_11765
CDS_NC_018658.1_2413744_2414503_neg,NC_018658.1,O3K_RS11795,WP_000860178.1,aroD,2413744,2414503,neg,,type I 3-dehydroquinate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_310427.1,4.2.1.10,O3K_11770
CDS_NC_018658.1_2414533_2415400_neg,NC_018658.1,O3K_RS11800,WP_000383460.1,ydiB,2414533,2415400,neg,,quinate/shikimate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_416207.1,1.1.1.282,O3K_11775
CDS_NC_018658.1_2415411_2416677_neg,NC_018658.1,O3K_RS11805,WP_001386828.1,,2415411,2416677,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_310425.2,,O3K_11780
CDS_NC_018658.1_2416903_2418118_neg,NC_018658.1,O3K_RS11810,WP_000795607.1,,2416903,2418118,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_310424.1,,O3K_11785
CDS_NC_018658.1_2418217_2418574_neg,NC_018658.1,O3K_RS11815,WP_001310864.1,,2418217,2418574,neg,,YdiL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416204.2,,O3K_11790
CDS_NC_018658.1_2419002_2420115_neg,NC_018658.1,O3K_RS11825,WP_000248636.1,ydiK,2419002,2420115,neg,,AI-2E family transporter YdiK,,COORDINATES: similar to AA sequence:RefSeq:NP_416203.1,,O3K_11795
CDS_NC_018658.1_2420503_2423560_pos,NC_018658.1,O3K_RS11830,WP_000612968.1,,2420503,2423560,pos,,FAD-binding oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_310421.1,,O3K_11800
CDS_NC_018658.1_2423556_2423967_pos,NC_018658.1,O3K_RS11835,WP_000637982.1,menI,2423556,2423967,pos,,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",,COORDINATES: similar to AA sequence:RefSeq:NP_416201.1,3.1.2.28,O3K_11805
CDS_NC_018658.1_2424066_2424255_pos,NC_018658.1,O3K_RS11840,WP_001296104.1,,2424066,2424255,pos,,YdiH family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416200.2,,O3K_11810
CDS_NC_018658.1_2424803_2425172_pos,NC_018658.1,O3K_RS11845,WP_000367160.1,sufA,2424803,2425172,pos,,Fe-S cluster assembly scaffold SufA,,COORDINATES: similar to AA sequence:RefSeq:NP_416199.1,,O3K_11815
CDS_NC_018658.1_2425180_2426668_pos,NC_018658.1,O3K_RS11850,WP_001297388.1,sufB,2425180,2426668,pos,,Fe-S cluster assembly protein SufB,,COORDINATES: similar to AA sequence:RefSeq:NP_416198.2,,O3K_11820
CDS_NC_018658.1_2426677_2427424_pos,NC_018658.1,O3K_RS11855,WP_000948855.1,sufC,2426677,2427424,pos,,Fe-S cluster assembly ATPase SufC,,COORDINATES: similar to AA sequence:RefSeq:WP_008500629.1,,O3K_11825
CDS_NC_018658.1_2427398_2428670_pos,NC_018658.1,O3K_RS11860,WP_000908012.1,sufD,2427398,2428670,pos,,Fe-S cluster assembly protein SufD,,COORDINATES: similar to AA sequence:RefSeq:NP_707580.1,,O3K_11830
