,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_013364.1_1202141_1202336_pos,NC_013364.1,ECO111_RS06065,WP_000144764.1,,1202141,1202336,pos,,phage NinH family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309229.1,,,215,2,90.0,2.0,,
CDS_NC_013364.1_3332944_3333139_pos,NC_013364.1,ECO111_RS17560,WP_000144764.1,,3332944,3333139,pos,,phage NinH family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309229.1,,ECO111_3359,215,2,90.0,2.0,,
CDS_NC_013364.1_1137752_1137950_pos,NC_013364.1,ECO111_RS05610,WP_000917737.1,,1137752,1137950,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310219.1,,ECO111_1068,216,5,91.0,5.0,62.0,5.0
CDS_NC_013364.1_1615127_1615325_pos,NC_013364.1,ECO111_RS08450,WP_000917735.1,,1615127,1615325,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309806.2,,ECO111_1596,216,5,91.0,5.0,62.0,5.0
CDS_NC_013364.1_2569980_2570178_neg,NC_013364.1,ECO111_RS13605,WP_000917764.1,,2569980,2570178,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310219.1,,ECO111_2595,216,5,91.0,5.0,62.0,5.0
CDS_NC_013364.1_2426912_2427110_neg,NC_013364.1,ECO111_RS12730,WP_000917741.1,,2426912,2427110,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309806.2,,ECO111_2432,216,5,91.0,5.0,62.0,5.0
CDS_NC_013364.1_1452116_1452314_pos,NC_013364.1,ECO111_RS33655,WP_000917750.1,,1452116,1452314,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309806.2,,,216,5,91.0,5.0,62.0,5.0
CDS_NC_013364.1_2044424_2044616_pos,NC_013364.1,ECO111_RS10710,WP_001083273.1,ydfD,2044424,2044616,pos,,lysis protein YdfD,,COORDINATES: similar to AA sequence:RefSeq:NP_416093.1,,ECO111_2043,217,5,92.0,4.0,63.0,4.0
CDS_NC_013364.1_2581314_2581506_pos,NC_013364.1,ECO111_RS13715,WP_001090200.1,,2581314,2581506,pos,,DUF1482 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309787.1,,ECO111_2618,217,5,92.0,4.0,63.0,4.0
CDS_NC_013364.1_1126162_1126354_neg,NC_013364.1,ECO111_RS05495,WP_001090200.1,,1126162,1126354,neg,,DUF1482 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309787.1,,ECO111_1046,217,5,92.0,4.0,63.0,4.0
CDS_NC_013364.1_2581598_2582024_pos,NC_013364.1,ECO111_RS33080,,,2581598,2582024,pos,True,exonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_310313.1,,ECO111_2619,217,5,,,,
CDS_NC_013364.1_1440013_1440205_neg,NC_013364.1,ECO111_RS07455,WP_001090200.1,,1440013,1440205,neg,,DUF1482 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309787.1,,ECO111_1405,217,5,92.0,4.0,63.0,4.0
CDS_NC_013364.1_1348559_1348757_pos,NC_013364.1,ECO111_RS06950,WP_000839282.1,,1348559,1348757,pos,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,ECO111_1308,218,2,93.0,2.0,64.0,2.0
CDS_NC_013364.1_3758233_3758431_pos,NC_013364.1,ECO111_RS19760,WP_000839256.1,,3758233,3758431,pos,,DUF957 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309435.1,,ECO111_3780,218,2,93.0,2.0,64.0,2.0
CDS_NC_013364.1_1126350_1126539_neg,NC_013364.1,ECO111_RS05500,WP_000449192.1,,1126350,1126539,neg,,cell division inhibition protein DicB,,COORDINATES: similar to AA sequence:RefSeq:NP_309788.1,,ECO111_1047,219,4,94.0,4.0,65.0,4.0
CDS_NC_013364.1_1440201_1440390_neg,NC_013364.1,ECO111_RS30950,WP_000449192.1,,1440201,1440390,neg,,cell division inhibition protein DicB,,COORDINATES: similar to AA sequence:RefSeq:NP_309788.1,,ECO111_1406,219,4,94.0,4.0,65.0,4.0
CDS_NC_013364.1_2581129_2581318_pos,NC_013364.1,ECO111_RS31520,WP_000449192.1,,2581129,2581318,pos,,cell division inhibition protein DicB,,COORDINATES: similar to AA sequence:RefSeq:NP_309788.1,,ECO111_2617,219,4,94.0,4.0,65.0,4.0
CDS_NC_013364.1_2044239_2044428_pos,NC_013364.1,ECO111_RS10705,WP_000854559.1,dicB,2044239,2044428,pos,,cell division inhibition protein DicB,,COORDINATES: similar to AA sequence:RefSeq:NP_416092.1,,ECO111_2042,219,4,94.0,4.0,65.0,4.0
CDS_NC_013364.1_2657592_2657781_pos,NC_013364.1,ECO111_RS14275,WP_000797282.1,,2657592,2657781,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309195.2,,ECO111_2727,220,2,95.0,2.0,66.0,2.0
CDS_NC_013364.1_1187302_1187491_neg,NC_013364.1,ECO111_RS05930,WP_000797282.1,,1187302,1187491,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309195.2,,ECO111_1122,220,2,95.0,2.0,66.0,2.0
CDS_NC_013364.1_2420960_2421140_neg,NC_013364.1,ECO111_RS12685,WP_000143458.1,,2420960,2421140,neg,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309237.1,,ECO111_2426,221,4,96.0,4.0,67.0,4.0
CDS_NC_013364.1_1206056_1206236_pos,NC_013364.1,ECO111_RS06105,WP_000143458.1,,1206056,1206236,pos,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309237.1,,,221,4,96.0,4.0,67.0,4.0
CDS_NC_013364.1_1619212_1619392_pos,NC_013364.1,ECO111_RS08465,WP_000143458.1,,1619212,1619392,pos,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309237.1,,ECO111_1599,221,4,96.0,4.0,67.0,4.0
CDS_NC_013364.1_2562978_2563158_neg,NC_013364.1,ECO111_RS13550,WP_000143458.1,,2562978,2563158,neg,,DUF1378 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309237.1,,,221,4,96.0,4.0,67.0,4.0
CDS_NC_013364.1_1275141_1275318_neg,NC_013364.1,ECO111_RS34230,WP_000136079.1,,1275141,1275318,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000136079.1,,,222,2,,,,
CDS_NC_013364.1_1275455_1275698_neg,NC_013364.1,ECO111_RS32940,,,1275455,1275698,neg,True,IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,,222,2,,,,
CDS_NC_013364.1_271011_272148_pos,NC_013364.1,ECO111_RS01250,,,271011,272148,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,ECO111_0240,223,3,,,,
CDS_NC_013364.1_269782_270909_pos,NC_013364.1,ECO111_RS01245,,,269782,270909,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000027427.1,,ECO111_0239,223,3,,,,
CDS_NC_013364.1_269515_269701_neg,NC_013364.1,ECO111_RS33555,WP_122985282.1,,269515,269701,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009518780.1,,,223,3,,,,
CDS_NC_013364.1_3336302_3336488_pos,NC_013364.1,ECO111_RS33880,WP_012816791.1,,3336302,3336488,pos,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_309814.1,,ECO111_3365,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_2560574_2560760_neg,NC_013364.1,ECO111_RS33830,WP_012817896.1,,2560574,2560760,neg,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_310210.2,,ECO111_2581,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_1458970_1459156_pos,NC_013364.1,ECO111_RS33670,WP_012816791.1,,1458970,1459156,pos,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_309814.1,,ECO111_1439,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_1143849_1144035_pos,NC_013364.1,ECO111_RS33615,WP_012816791.1,,1143849,1144035,pos,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_309814.1,,ECO111_1076,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_1746731_1746917_pos,NC_013364.1,ECO111_RS33740,WP_012817877.1,,1746731,1746917,pos,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_309814.1,,ECO111_1740,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_4972752_4972938_pos,NC_013364.1,ECO111_RS33970,WP_001208681.1,,4972752,4972938,pos,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_310210.2,,ECO111_4892,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_2418049_2418235_neg,NC_013364.1,ECO111_RS33800,WP_012816791.1,,2418049,2418235,neg,,Rz1 family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_309814.1,,ECO111_2419,224,7,97.0,7.0,68.0,7.0
CDS_NC_013364.1_3068461_3070159_pos,NC_013364.1,ECO111_RS16250,WP_000544359.1,ypdA,3068461,3070159,pos,,two-component system sensor histidine kinase YpdA,,COORDINATES: similar to AA sequence:RefSeq:NP_311287.1,,ECO111_3116,225,2,,,,
CDS_NC_013364.1_3070173_3070908_pos,NC_013364.1,ECO111_RS34330,,ypdB,3070173,3070908,pos,True,two-component system response regulator YpdB,,COORDINATES: similar to AA sequence:RefSeq:NP_311288.1,,,225,2,,,,
CDS_NC_013364.1_572050_572224_pos,NC_013364.1,ECO111_RS34200,WP_001297301.1,,572050,572224,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001297301.1,,ECO111_0534,226,2,,,,
CDS_NC_013364.1_572744_573110_neg,NC_013364.1,ECO111_RS02765,,,572744,573110,neg,True,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_014543172.1,,ECO111_0535,226,2,,,,
CDS_NC_013364.1_2654903_2655074_pos,NC_013364.1,ECO111_RS34135,WP_000050554.1,,2654903,2655074,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,227,2,98.0,2.0,69.0,2.0
CDS_NC_013364.1_1190009_1190180_neg,NC_013364.1,ECO111_RS34125,WP_000050554.1,,1190009,1190180,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,ECO111_1129,227,2,98.0,2.0,69.0,2.0
CDS_NC_013364.1_2654657_2654828_pos,NC_013364.1,ECO111_RS34310,WP_001183771.1,,2654657,2654828,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001183768.1,,ECO111_2718,228,2,99.0,2.0,70.0,2.0
CDS_NC_013364.1_1190255_1190426_neg,NC_013364.1,ECO111_RS34210,WP_001183771.1,,1190255,1190426,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001183768.1,,,228,2,99.0,2.0,70.0,2.0
CDS_NC_013364.1_2646740_2646923_neg,NC_013364.1,ECO111_RS31580,WP_001254257.1,,2646740,2646923,neg,,NinE family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016063117.1,,ECO111_2701,229,3,100.0,3.0,71.0,3.0
CDS_NC_013364.1_861292_861469_neg,NC_013364.1,ECO111_RS04225,WP_001254255.1,,861292,861469,neg,,NinE family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311007.1,,,229,3,100.0,3.0,71.0,3.0
CDS_NC_013364.1_2915750_2915933_neg,NC_013364.1,ECO111_RS15545,WP_001254228.1,,2915750,2915933,neg,,NinE family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016063117.1,,,229,3,100.0,3.0,71.0,3.0
CDS_NC_013364.1_1674652_1674826_neg,NC_013364.1,ECO111_RS08790,WP_001288368.1,,1674652,1674826,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165317.1,,ECO111_1666,230,2,,,,
CDS_NC_013364.1_1674973_1676959_neg,NC_013364.1,ECO111_RS08795,,pdeR,1674973,1676959,neg,True,cyclic di-GMP phosphodiesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_415801.1,,ECO111_1668,230,2,,,,
CDS_NC_013364.1_1187487_1187664_neg,NC_013364.1,ECO111_RS34205,WP_001261535.1,,1187487,1187664,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001261535.1,,ECO111_1123,231,2,101.0,2.0,72.0,2.0
CDS_NC_013364.1_2657419_2657596_pos,NC_013364.1,ECO111_RS34315,WP_001261535.1,,2657419,2657596,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001261535.1,,ECO111_2726,231,2,101.0,2.0,72.0,2.0
CDS_NC_013364.1_1646313_1646484_pos,NC_013364.1,ECO111_RS34260,WP_000251936.1,,1646313,1646484,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001710241.1,,,232,2,,,,
CDS_NC_013364.1_1646787_1646913_pos,NC_013364.1,ECO111_RS31070,,,1646787,1646913,pos,True,outer membrane protein OmpW,,COORDINATES: similar to AA sequence:RefSeq:NP_415772.1,,ECO111_1636,232,2,,,,
CDS_NC_013364.1_1475391_1475565_pos,NC_013364.1,ECO111_RS07720,WP_001154345.1,,1475391,1475565,pos,,Arc family DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004177050.1,,ECO111_1459,233,2,,,,
CDS_NC_013364.1_1475635_1476558_pos,NC_013364.1,ECO111_RS07725,,,1475635,1476558,pos,True,phage antirepressor Ant,,COORDINATES: similar to AA sequence:RefSeq:WP_001428824.1,,ECO111_1460,233,2,,,,
CDS_NC_013364.1_2656400_2656568_pos,NC_013364.1,ECO111_RS14260,WP_001214466.1,,2656400,2656568,pos,,DUF2737 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001555357.1,,ECO111_2723,234,2,102.0,2.0,73.0,2.0
CDS_NC_013364.1_1188515_1188683_neg,NC_013364.1,ECO111_RS05945,WP_001214466.1,,1188515,1188683,neg,,DUF2737 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001555357.1,,,234,2,102.0,2.0,73.0,2.0
CDS_NC_013364.1_4929422_4931072_pos,NC_013364.1,ECO111_RS25495,WP_000790010.1,pgi,4929422,4931072,pos,,glucose-6-phosphate isomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_313035.1,5.3.1.9,ECO111_4847,235,2,,,,
CDS_NC_013364.1_4931570_4931812_pos,NC_013364.1,ECO111_RS25500,,,4931570,4931812,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313036.1,,ECO111_4848,235,2,,,,
CDS_NC_013364.1_5178175_5179345_pos,NC_013364.1,ECO111_RS32430,,,5178175,5179345,pos,True,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000244358.1,,ECO111_5087,236,2,,,,
CDS_NC_013364.1_5177824_5177998_neg,NC_013364.1,ECO111_RS34175,WP_001453071.1,,5177824,5177998,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,236,2,,,,
CDS_NC_013364.1_5085013_5085187_pos,NC_013364.1,ECO111_RS26330,WP_001173343.1,ghoT,5085013,5085187,pos,,type V toxin-antitoxin system toxin GhoT,,COORDINATES: similar to AA sequence:RefSeq:YP_588474.1,,,237,2,,,,
CDS_NC_013364.1_5085305_5086046_neg,NC_013364.1,ECO111_RS26335,,lysS,5085305,5086046,neg,True,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,,ECO111_4999,237,2,,,,
CDS_NC_013364.1_5303758_5304172_pos,NC_013364.1,ECO111_RS27420,,,5303758,5304172,pos,True,penicillin acylase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001569102.1,,ECO111_5198,238,2,,,,
CDS_NC_013364.1_5303242_5303407_pos,NC_013364.1,ECO111_RS27415,WP_000394274.1,,5303242,5303407,pos,,DUF1127 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000394265.1,,ECO111_5197,238,2,,,,
CDS_NC_013364.1_1744561_1744777_neg,NC_013364.1,ECO111_RS31110,,,1744561,1744777,neg,True,recombinase RecT,,COORDINATES: similar to AA sequence:RefSeq:NP_309960.1,,ECO111_1734,239,2,,,,
CDS_NC_013364.1_1744356_1744506_neg,NC_013364.1,ECO111_RS09145,WP_001443846.1,ralR,1744356,1744506,neg,,type I toxin-antitoxin system endodeoxyribonuclease toxin RalR,,COORDINATES: similar to AA sequence:RefSeq:NP_415864.1,,,239,2,,,,
CDS_NC_013364.1_856213_856372_neg,NC_013364.1,ECO111_RS30260,WP_000499454.1,,856213,856372,neg,,DUF3927 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000499449.1,,,240,3,103.0,2.0,74.0,2.0
CDS_NC_013364.1_2909474_2910229_neg,NC_013364.1,ECO111_RS15510,,,2909474,2910229,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308843.3,,ECO111_2969,240,3,,,,
CDS_NC_013364.1_2909230_2909389_neg,NC_013364.1,ECO111_RS30320,WP_000499454.1,,2909230,2909389,neg,,DUF3927 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000499449.1,,,240,3,103.0,2.0,74.0,2.0
CDS_NC_013364.1_1134098_1134254_pos,NC_013364.1,ECO111_RS05580,WP_000813263.1,hokD,1134098,1134254,pos,,type I toxin-antitoxin system toxin HokD,,COORDINATES: similar to AA sequence:RefSeq:NP_416080.1,,ECO111_1062,241,5,104.0,5.0,75.0,5.0
CDS_NC_013370.1_44296_44452_pos,NC_013370.1,ECO111_RS29195,WP_001313475.1,hokD,44296,44452,pos,,type I toxin-antitoxin system toxin HokD,,COORDINATES: similar to AA sequence:RefSeq:WP_000813244.1,,ECO111_p2-048,241,5,104.0,5.0,75.0,5.0
CDS_NC_013364.1_1987240_1987396_neg,NC_013364.1,ECO111_RS10325,WP_000813254.1,hokD,1987240,1987396,neg,,type I toxin-antitoxin system toxin HokD,,COORDINATES: similar to AA sequence:RefSeq:NP_416080.1,,ECO111_1961,241,5,104.0,5.0,75.0,5.0
CDS_NC_013364.1_1240712_1240868_neg,NC_013364.1,ECO111_RS06290,WP_000813258.1,,1240712,1240868,neg,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_416080.1,,ECO111_1187,241,5,104.0,5.0,75.0,5.0
CDS_NC_013364.1_2573245_2573401_neg,NC_013364.1,ECO111_RS13635,WP_000813258.1,,2573245,2573401,neg,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_416080.1,,ECO111_2601,241,5,104.0,5.0,75.0,5.0
CDS_NC_013364.1_1977027_1977177_pos,NC_013364.1,ECO111_RS34270,WP_001345374.1,,1977027,1977177,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001345374.1,,,242,2,,,,
CDS_NC_013364.1_1977234_1977501_pos,NC_013364.1,ECO111_RS10235,,,1977234,1977501,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012779375.1,,,242,2,,,,
CDS_NC_013364.1_655013_655166_pos,NC_013364.1,ECO111_RS03165,WP_000956455.1,hokE,655013,655166,pos,,type I toxin-antitoxin system toxin HokE,,COORDINATES: similar to AA sequence:RefSeq:YP_025295.1,,ECO111_0609,243,2,105.0,2.0,76.0,2.0
CDS_NC_013364.1_655516_655669_pos,NC_013364.1,ECO111_RS03170,WP_000956465.1,hokE,655516,655669,pos,,type I toxin-antitoxin system toxin HokE,,COORDINATES: similar to AA sequence:RefSeq:NP_308648.2,,ECO111_0611,243,2,105.0,2.0,76.0,2.0
CDS_NC_013364.1_1749231_1750893_pos,NC_013364.1,ECO111_RS09200,WP_001411753.1,,1749231,1750893,pos,,terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309569.1,,ECO111_1744,244,5,106.0,5.0,,
CDS_NC_013364.1_1461065_1462727_pos,NC_013364.1,ECO111_RS07640,WP_001369319.1,,1461065,1462727,pos,,terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309569.1,,ECO111_1443,244,5,106.0,5.0,,
CDS_NC_013364.1_2033213_2034875_neg,NC_013364.1,ECO111_RS10605,WP_001369319.1,,2033213,2034875,neg,,terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309569.1,,ECO111_2022,244,5,106.0,5.0,,
CDS_NC_013364.1_2414478_2416140_neg,NC_013364.1,ECO111_RS12630,WP_012817891.1,,2414478,2416140,neg,,terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309569.1,,ECO111_2414,244,5,106.0,5.0,,
CDS_NC_013364.1_4975240_4976902_pos,NC_013364.1,ECO111_RS25790,WP_009453642.1,,4975240,4976902,pos,,terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309569.1,,ECO111_4896,244,5,106.0,5.0,,
CDS_NC_013364.1_2043038_2043191_pos,NC_013364.1,ECO111_RS10690,WP_000379591.1,,2043038,2043191,pos,,DUF1391 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000379546.1,,ECO111_2039,245,3,107.0,3.0,77.0,3.0
CDS_NC_013364.1_2579546_2579699_pos,NC_013364.1,ECO111_RS13695,WP_001345283.1,,2579546,2579699,pos,,DUF1391 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000379546.1,,ECO111_2614,245,3,107.0,3.0,77.0,3.0
CDS_NC_013364.1_1127456_1127609_neg,NC_013364.1,ECO111_RS05510,WP_000379580.1,,1127456,1127609,neg,,DUF1391 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001725971.1,,,245,3,107.0,3.0,77.0,3.0
CDS_NC_013367.1_6701_6854_pos,NC_013367.1,ECO111_RS32830,,,6701,6854,pos,True,cytotoxic family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004199321.1,,,246,2,,,,
CDS_NC_013367.1_6104_6248_pos,NC_013367.1,ECO111_RS30100,WP_001314446.1,,6104,6248,pos,,colicin release lysis protein,,COORDINATES: similar to AA sequence:RefSeq:WP_072020761.1,,ECO111_p4-06,246,2,,,,
CDS_NC_013364.1_1458596_1458743_pos,NC_013364.1,ECO111_RS33660,WP_000539792.1,,1458596,1458743,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502601.1,,ECO111_1437,247,2,108.0,2.0,78.0,2.0
CDS_NC_013364.1_2418462_2418609_neg,NC_013364.1,ECO111_RS33810,WP_000539792.1,,2418462,2418609,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502601.1,,ECO111_2420,247,2,108.0,2.0,78.0,2.0
CDS_NC_013364.1_2011437_2011838_neg,NC_013364.1,ECO111_RS31310,,,2011437,2011838,neg,True,T3SS effector NleG family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001448642.1,,ECO111_1999,248,3,,,,
CDS_NC_013364.1_2010858_2011458_pos,NC_013364.1,ECO111_RS31305,,,2010858,2011458,pos,True,tyrosine-type recombinase/integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_001357161.1,,,248,3,,,,
CDS_NC_013364.1_2010713_2010836_neg,NC_013364.1,ECO111_RS33035,WP_106409364.1,,2010713,2010836,neg,,phage tail fiber C-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001358838.1,,,248,3,,,,
CDS_NC_013364.1_4125924_4127109_neg,NC_013364.1,ECO111_RS21705,WP_000031783.1,tuf,4125924,4127109,neg,,elongation factor Tu,,COORDINATES: similar to AA sequence:RefSeq:NP_312217.1,,ECO111_4146,249,2,109.0,2.0,79.0,2.0
CDS_NC_013364.1_4863142_4864327_pos,NC_013364.1,ECO111_RS25215,WP_000031784.1,tuf,4863142,4864327,pos,,elongation factor Tu,,COORDINATES: similar to AA sequence:RefSeq:NP_312930.1,,ECO111_4796,249,2,109.0,2.0,79.0,2.0
CDS_NC_013364.1_2401095_2401728_neg,NC_013364.1,ECO111_RS12550,WP_064732755.1,,2401095,2401728,neg,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001302665.1,,ECO111_2398,250,9,110.0,9.0,,
CDS_NC_013364.1_3323465_3324098_neg,NC_013364.1,ECO111_RS17495,WP_122996286.1,,3323465,3324098,neg,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001188718.1,,ECO111_3346,250,9,110.0,9.0,,
CDS_NC_013364.1_1477295_1477928_pos,NC_013364.1,ECO111_RS07735,WP_122996286.1,,1477295,1477928,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001188718.1,,ECO111_1463,250,9,110.0,9.0,,
CDS_NC_013364.1_1763651_1764284_pos,NC_013364.1,ECO111_RS09275,WP_064732755.1,,1763651,1764284,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001302665.1,,ECO111_1759,250,9,110.0,9.0,,
CDS_NC_013364.1_2543548_2544181_neg,NC_013364.1,ECO111_RS13410,WP_122996286.1,,2543548,2544181,neg,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001188718.1,,ECO111_2559,250,9,110.0,9.0,,
CDS_NC_013364.1_875380_876010_pos,NC_013364.1,ECO111_RS04335,WP_072147834.1,,875380,876010,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001345446.1,,ECO111_0822,250,9,110.0,9.0,,
